time,spasticity_signal
21.06,1.0605598866906076
21.080000000000002,1.0284066734715724
21.1,0.9829896803020065
21.12,1.2564204988482912
21.14,1.188996772535641
21.16,0.9894498714637767
21.18,1.3209472739123331
21.2,0.8772901614942854
21.22,0.8561676132523844
21.240000000000002,0.9171476119618309
21.26,0.6486461463572585
21.28,0.7942903788947293
21.3,0.42878997943438957
21.32,0.4243075631225208
21.34,0.6946836117279898
21.36,0.3812600549466758
21.38,0.31650315129777223
21.400000000000002,0.07086738231918248
21.42,0.17048688164421452
21.44,0.041879598348712174
21.46,0.010089178071423288
21.48,0.49854153447563476
21.5,0.41785076388845277
21.52,0.6380175869064654
21.54,0.5319598978284876
21.56,0.52521927422967
21.580000000000002,0.8112516233385622
21.6,0.8952144652728607
21.62,0.9717253161627812
21.64,1.0657704152231002
21.66,0.9157553089569221
21.68,1.3631676445484682
21.7,1.2204575924127805
21.72,1.283338822018971
21.740000000000002,0.8944662362126865
21.76,0.9552128180369159
21.78,1.044986435381916
21.8,0.9486383647335412
21.82,1.142165192293854
21.84,1.2274750579472757
21.86,1.1780794521719133
21.88,1.2072407936072822
21.900000000000002,1.4328094865001275
21.92,0.8123247713960281
21.94,0.8061102652886674
21.96,1.0279297798100622
21.98,0.6993729811260005
22.0,0.5025931396283201
22.02,0.48698235175910665
22.04,0.5600361155318614
22.06,0.4392381427868245
22.080000000000002,0.32975912807923363
22.1,0.2764401290342095
22.12,0.18488633657886222
22.14,0.0
22.16,0.0
22.18,0.30428524228652765
22.2,0.3574336083475759
22.22,0.20443521987558647
22.240000000000002,0.4773995030340576
22.26,0.6220745192491065
22.28,0.483748209445288
22.3,0.3270637519799923
22.32,0.6972800322755419
22.34,1.0706801929073246
22.36,0.7722568594636434
22.38,1.067651338808324
22.400000000000002,0.8999292152693245
22.42,1.0488653477033303
22.44,1.470560510988257
22.46,1.2643646307281624
22.48,1.469837484863297
22.5,0.8141100386205655
22.52,1.19637666241933
22.54,1.3059085795828762
22.56,1.2159531283447922
22.580000000000002,1.1384053448866946
22.6,0.9548447155374473
22.62,2.336060851884614
22.64,1.9921690970285997
22.66,2.2584356289304126
22.68,1.9499780576524626
22.7,2.0365799472928927
22.72,1.6067829095132522
22.740000000000002,1.6978375912473609
22.76,1.7156914057647519
22.78,1.3615365860008835
22.8,1.2207190615010273
22.82,1.1968461613366674
22.84,1.0986743610954373
22.86,1.376723712710546
22.88,0.8801295299576949
22.900000000000002,1.2166272474835769
22.92,1.6555456408430156
22.94,1.4918132885884827
22.96,0.7372721692796332
22.98,0.6166001903457705
23.0,0.6371450289157363
23.02,1.0573795673118753
23.04,0.959721736033884
23.06,0.9243265909198448
23.080000000000002,0.8171649554484913
23.1,1.0151204258681505
23.12,0.9872002532105185
23.14,0.9763668192798132
23.16,1.3283003751667577
23.18,1.0198247640792621
23.2,1.001351165385062
23.22,1.3737955600192282
23.240000000000002,1.184153267454926
23.26,0.8767938782030857
23.28,1.2172392838003374
23.3,0.9719846971640429
23.32,1.0589342880062946
23.34,1.0954011820615355
23.36,1.2427922812876335
23.38,0.9916877624947925
23.400000000000002,0.6461004885031856
23.42,0.940373863523407
23.44,0.5656100081621392
23.46,0.4072232732104834
23.48,0.5541876319451307
23.5,0.4305317195150993
23.52,0.059176548201161416
23.54,0.2854741170244119
23.56,0.03892401663191724
23.580000000000002,0.3247818523789064
23.6,0.0
23.62,0.16421952211243304
23.64,0.5312336426229232
23.66,0.48013551068385424
23.68,0.5085791081864434
23.7,0.7127783092264228
23.72,0.33354109820558114
23.740000000000002,0.8494028351284828
23.76,0.817160304197445
23.78,0.6875340746497289
23.8,1.1017129721240266
23.82,1.0095088732016955
23.84,1.2953721657054575
23.86,1.2205142255658543
23.88,1.180951020494198
23.900000000000002,1.1961349431214574
23.92,1.3556032392382624
23.94,0.9397481330116879
23.96,1.4182808305705255
23.98,1.2718600325671425
24.0,1.3980020151898254
24.02,1.0534539420568805
24.04,1.000731953885428
24.060000000000002,0.8619781260554683
24.080000000000002,1.0653300241730428
24.1,0.7576850161942313
24.12,0.9102435158965536
24.14,0.7697970303127296
24.16,0.5878834547336574
24.18,0.5287786121578888
24.2,0.5682700771646719
24.22,0.3180245350830851
24.240000000000002,0.3346785630353076
24.26,0.0
24.28,0.0
24.3,0.0
24.32,0.3310384847854384
24.34,0.19989363477526503
24.36,0.4759194121433373
24.38,0.4043225027724125
24.400000000000002,0.4198196815358556
24.42,0.6262817324463987
24.44,0.717719388575651
24.46,0.9367114320072898
24.48,1.0236573388098122
24.5,1.107747669015313
24.52,1.2395165265896664
24.54,1.1004549903591738
24.560000000000002,0.9116555874876093
24.580000000000002,0.9853554480916926
24.6,1.1324570597263783
24.62,1.383652322089016
24.64,1.058974382074835
24.66,1.0262341598171276
24.68,1.2446099307466127
24.7,1.0798264857498094
24.72,1.2895449003178696
24.740000000000002,1.022684484745161
24.76,1.0155428597387484
24.78,0.9792747941980926
24.8,0.8986360353856497
24.82,0.7461414574165459
24.84,0.6331120492500317
24.86,0.7718449414013955
24.88,0.5610830962738212
24.900000000000002,0.4976268912415934
24.92,0.20583868407120745
24.94,0.30571970966666434
24.96,0.272805182530185
24.98,0.20680673373311592
25.0,0.28515128460301176
25.02,0.04508371742277294
25.04,0.20342462871227904
25.060000000000002,0.14308821869773816
25.080000000000002,0.18370956006094785
25.1,0.6461901407798009
25.12,0.3968165518815233
25.14,0.7308146323549413
25.16,0.8936052352847079
25.18,1.1192709064851547
25.2,1.0565171402510052
25.22,1.150049117885828
25.240000000000002,1.1549408446004517
25.26,1.2605957642720207
25.28,1.0330437412588578
25.3,1.4969206676627895
25.32,1.1013609000788447
25.34,1.106869926243707
25.36,1.4078350445999814
25.38,1.5520809643627174
25.400000000000002,1.3153884388763255
25.42,1.2890890413813767
25.44,1.035991703700644
25.46,1.041657081808579
25.48,0.8834951071429491
25.5,0.859121098666397
25.52,1.173567235272771
25.54,0.6287890833388403
25.560000000000002,0.8926078364919444
25.580000000000002,0.8510881104182275
25.6,0.5555572802010873
25.62,0.5195761950263896
25.64,0.0
25.66,0.31654798590940353
25.68,0.04664107763448053
25.7,0.0
25.72,0.1002418973706447
25.740000000000002,0.004218311496794552
25.76,0.2191255796448504
25.78,0.33325856710170826
25.8,0.5424418311801905
25.82,0.5037892618241556
25.84,0.5806367912605795
25.86,0.6473988810904455
25.88,0.7666850078028964
25.900000000000002,1.0134739285591516
25.92,1.0730713351563135
25.94,0.9330505142642302
25.96,1.0522953382290081
25.98,1.0681097541841305
26.0,0.9677327060251601
26.02,1.490541463831366
26.04,1.0754919226321522
26.060000000000002,1.2907737631791565
26.080000000000002,1.2116577540040416
26.1,1.343044032465426
26.12,0.8172951017917245
26.14,1.2563200975065263
26.16,1.1946441439975466
26.18,0.6705983487246489
26.2,1.0553621164602578
26.22,1.0495578148703313
26.240000000000002,0.7057276831515216
26.26,1.9699931182574597
26.28,1.9327698544346748
26.3,1.7585355916308418
26.32,1.736105242876654
26.34,1.9644636662317545
26.36,1.6848371817779881
26.38,1.5308165350402232
26.400000000000002,1.5197897915027667
26.42,1.1612165685350293
26.44,1.0794113906079972
26.46,1.348018962522941
26.48,1.5348462234114821
26.5,1.6476635346468407
26.52,1.6377624577661243
26.54,1.5310167383522404
26.560000000000002,1.9533235111524423
26.580000000000002,1.8441372067590316
26.6,0.7095538215855014
26.62,1.0165514832605425
26.64,0.9586231203504315
26.66,1.2638572562142854
26.68,1.9210559497447328
26.7,1.9711931981665165
26.72,1.9792852963608731
26.740000000000002,2.049390193411139
26.76,2.0107230109416974
26.78,2.0562650781837193
26.8,2.009569996202088
26.82,2.1240710215548355
26.84,2.1525377384837654
26.86,1.9405260972098333
26.88,1.9102020833583682
26.900000000000002,2.002634189314102
26.92,2.1166723024069958
26.94,1.6961000704645752
26.96,1.7110620605631413
26.98,1.7080274665003166
27.0,1.9539577718132426
27.02,0.47813393125783826
27.04,0.8359829074759593
27.060000000000002,0.582180930902777
27.080000000000002,0.37540103414112125
27.1,0.0
27.12,0.007401428556120068
27.14,0.0
27.16,0.2399458213628184
27.18,0.15169555149522318
27.2,0.39342038764535947
27.22,0.4329082681563335
27.240000000000002,0.42600147308412567
27.26,0.6550954027987004
27.28,0.7644666784211595
27.3,0.6411345736260178
27.32,0.8625599825912038
27.34,1.2100882438492513
27.36,1.1346814904163263
27.38,1.3264514149043358
27.400000000000002,1.101750554301217
27.42,1.05185656763334
27.44,1.034094307395056
27.46,1.0985310626572282
27.48,1.5872753358860183
27.5,1.0081812150258946
27.52,1.0013837578836937
27.54,0.9180676551060065
27.560000000000002,1.1577747502525222
27.580000000000002,1.1241185931218303
27.6,1.055591822760064
27.62,1.0897382375411113
27.64,0.9858170025669223
27.66,0.7346126440332968
27.68,0.809217237060731
27.7,0.9676160977135887
27.72,0.5693046957372698
27.740000000000002,0.7097274627646131
27.76,0.4514605250197888
27.78,0.5095387176759651
27.8,0.32121905915244053
27.82,0.1370782976865197
27.84,0.042510999043368004
27.86,0.05126504744626936
27.88,0.17107099430284567
27.900000000000002,0.3877789345532994
27.92,0.07625466067433295
27.94,0.42572590643857966
27.96,0.5183574916489088
27.98,0.6272324419601149
28.0,0.5524102625395284
28.02,0.6380288201487366
28.04,0.935310529521902
28.060000000000002,0.9666530859043754
28.080000000000002,1.1467774180452817
28.1,0.6815137990705014
28.12,1.2849905712491152
28.14,1.1566608617039922
28.16,1.263313879291499
28.18,1.371480719367008
28.2,1.3399015269224663
28.22,1.1607860123474552
28.240000000000002,1.1458990104925446
28.26,1.2373543355913617
28.28,1.1847570434006138
28.3,1.2843705098737137
28.32,0.6984042202091907
28.34,1.0537745667131444
28.36,1.2094097383400506
28.38,1.0153705977960135
28.400000000000002,0.8592190400921305
28.42,0.9005956018175704
28.44,0.48599955981347476
28.46,0.5737377494817232
28.48,1.1233945120195674
28.5,1.1264773473040492
28.52,0.8057574617649247
28.54,0.6780307749491612
28.560000000000002,0.568231473001531
28.580000000000002,0.6192095049458033
28.6,0.56618392955608
28.62,0.8867813538096154
28.64,1.030980842035265
28.66,1.2082479787950746
28.68,1.3498601542859352
28.7,1.0199629462110873
28.72,1.4206125336009205
28.740000000000002,1.2322930738803606
28.76,1.3255113711016608
28.78,1.6139133215994381
28.8,1.5496511101669377
28.82,1.2873351127170731
28.84,1.0637771126317066
28.86,1.2996670474706467
28.88,1.2529572230736576
28.900000000000002,1.4084752309108461
28.92,1.2366421670699501
28.94,1.2272767739878274
28.96,1.0495575534681356
28.98,1.1014222943019532
29.0,1.1034410111985067
29.02,0.8596625125191786
29.04,1.0098532553939066
29.060000000000002,0.8816911976038776
29.080000000000002,0.9376843132068665
29.1,0.8333585948399603
29.12,1.1185632503447698
29.14,0.5549963937359699
29.16,0.42531481694585827
29.18,0.3048028491521726
29.2,0.41299254274694047
29.22,0.448259425263257
29.240000000000002,0.3000563151461269
29.26,0.19148635862015306
29.28,0.40469766426028997
29.3,0.3118338465941168
29.32,0.431497263269559
29.34,0.32150927767594384
29.36,0.4453190429569971
29.38,0.7204021205467076
29.400000000000002,0.5096861888497409
29.42,0.7383205865766526
29.44,0.45976186473055164
29.46,0.5959317170059697
29.48,0.8568299735604045
29.5,1.1162246287659767
29.52,0.8381594350421656
29.54,1.1861984151758287
29.560000000000002,1.198337678973597
29.580000000000002,1.0165680459533828
29.6,1.1724899828316044
29.62,1.3845428939475983
29.64,1.4750301080461514
29.66,1.2836053994434462
29.68,1.3155995173424015
29.7,0.8698816905302108
29.72,1.1255578840838398
29.740000000000002,1.0010680731442492
29.76,1.0795262840179116
29.78,1.1182365103436118
29.8,0.760445225218974
29.82,0.9940587857095898
29.84,0.6235701042222004
29.86,0.39276599770376447
29.88,0.7413779707430125
29.900000000000002,0.7471576147754921
29.92,0.6167432263626491
29.94,0.23052356345708713
29.96,0.2876508669360127
29.98,0.0
30.0,0.021136109882971307
30.02,0.3208578297696498
30.04,0.5124370118019423
30.060000000000002,0.11584144900020488
30.080000000000002,0.3896281694401833
30.1,0.5344271666318282
30.12,0.6618371420824966
30.14,0.8269951033366953
30.16,0.6556761126500872
30.18,0.898198317366669
30.2,0.7790621556043217
30.22,1.3056359071091848
30.240000000000002,0.7751471821722294
30.26,0.7729558307657103
30.28,0.9295289463283848
30.3,1.0853787363400567
30.32,1.205567516399613
30.34,1.271905555473868
30.36,1.2059362488131993
30.38,1.255137764111943
30.400000000000002,1.2308965831653331
30.42,0.8593506455404786
30.44,0.9459508336445906
30.46,1.1029303900248242
30.48,0.9073982121139603
30.5,0.9047283776679403
30.52,0.8979907335353046
30.54,0.9458599269428526
30.560000000000002,0.9089694543028989
30.580000000000002,0.8120477627722886
30.6,0.5542867370326784
30.62,0.9129852952382209
30.64,0.434035449633029
30.66,0.27339446082159874
30.68,0.11597656415584921
30.7,0.19327592659241016
30.72,0.16317862448540296
30.740000000000002,0.1527628929833227
30.76,0.1911405132305159
30.78,0.2650201551981218
30.8,0.583115671558448
30.82,0.8539507229058352
30.84,0.5369843053538792
30.86,0.5297208970767396
30.88,0.672806710181779
30.900000000000002,1.0023589395329504
30.92,0.82956569535526
30.94,2.2551372231993123
30.96,2.47080402269053
30.98,2.181521770894457
31.0,2.344504464475328
31.02,2.37957444790567
31.04,2.4858062025011853
31.060000000000002,2.522801035668235
31.080000000000002,2.1618644512366125
31.1,2.5316959821960006
31.12,2.3121834538428785
31.14,2.166290418543812
31.16,2.3351894106166324
31.18,2.2959974846541717
31.2,2.38219338271501
31.220000000000002,2.054746608825771
31.240000000000002,2.281378811965965
31.26,2.10303521214794
31.28,0.654319680883404
31.3,0.6790953653205676
31.32,0.6459666585764718
31.34,0.5814063897049339
31.36,0.3646544448684538
31.38,0.2719140489648576
31.400000000000002,0.32001057079557
31.42,0.11273044453469139
31.44,0.0
31.46,0.01533124796837132
31.48,0.3351998907194795
31.5,0.4337682457788884
31.52,0.4180234882514888
31.54,0.6386936458887027
31.560000000000002,0.7433752631819742
31.580000000000002,0.5877060103053726
31.6,1.090519864656072
31.62,0.825391415570469
31.64,1.0208615663757383
31.66,0.7998835970325626
31.68,0.8594358837143091
31.7,0.9840455318445424
31.720000000000002,0.9254407506194046
31.740000000000002,1.0444254992169173
31.76,1.1919891932694995
31.78,1.1364999455516966
31.8,1.2691672989477485
31.82,1.2694626127232984
31.84,1.1008230986446605
31.86,0.9864741376813726
31.88,1.2033485135468773
31.900000000000002,0.8960700054826828
31.92,1.0279234033971378
31.94,0.9552074025961771
31.96,0.979028335497592
31.98,0.5733289134423863
32.0,0.8550636875935126
32.02,0.7512479407736915
32.04,0.5640763573847801
32.06,0.43051697313077264
32.08,0.4482821847092353
32.1,0.0
32.12,0.2950224304644427
32.14,0.0
32.160000000000004,0.14978662997447106
32.18,0.0
32.2,0.22738610276800678
32.22,0.4369590865859842
32.24,0.23367674177080466
32.26,0.7911445498991502
32.28,0.8117134950147789
32.3,0.9670978954807781
32.32,0.9409981173216716
32.34,0.9752138436477228
32.36,0.9216710198572398
32.38,1.0686079221807991
32.4,1.0948320653965378
32.42,1.359229635288885
32.44,1.0059281766926151
32.46,1.1811087016593793
32.480000000000004,1.19139282437768
32.5,1.2145308848486707
32.52,1.0975193135955854
32.54,1.262823199048631
32.56,1.2321651342903415
32.58,0.9645330124605181
32.6,0.8374193238737455
32.62,1.1309356865831117
32.64,0.8250970324108562
32.660000000000004,0.9611058726294738
32.68,0.8038487627146927
32.7,0.7965056906976443
32.72,0.5278392139418594
32.74,0.459413230652601
32.76,0.6062277929369795
32.78,0.03438316379219586
32.8,0.44320010691963485
32.82,0.28518141690840915
32.84,0.20764782657681813
32.86,0.0
32.88,0.021161396558402462
32.9,0.10621451413924708
32.92,0.3022991448375364
32.94,0.6010235260718643
32.96,0.6602048556801801
32.980000000000004,1.5922136596487981
33.0,1.3889949271211506
33.02,1.9058240850452677
33.04,1.5219059852270351
33.06,1.9054101152243414
33.08,1.92407431580946
33.1,1.7276810800671372
33.12,1.813868040629525
33.14,1.855884854178119
33.160000000000004,1.8640743542336247
33.18,2.0851211818703588
33.2,2.202110905913242
33.22,1.9161013368261042
33.24,2.0959606530585773
33.26,1.9524553537131817
33.28,2.413410415741524
33.3,2.1664949944064564
33.32,1.1991970710229234
33.34,1.1356619422241583
33.36,1.0837598499318135
33.38,0.7624053724553453
33.4,0.9353710568334169
33.42,0.48955416575021776
33.44,0.4694926049321324
33.46,0.5981319539821399
33.480000000000004,0.525691720842748
33.5,0.3400618190289889
33.52,0.4168683544505552
33.54,0.08312303058617096
33.56,0.25788972581616953
33.58,0.10552671142806386
33.6,0.2042853986153502
33.62,0.1458480621913909
33.64,0.17048668115651178
33.660000000000004,0.5716454482130875
33.68,0.48501166290493153
33.7,0.3181863468350601
33.72,0.7876932740347948
33.74,0.7455028185415489
33.76,0.8785475948375169
33.78,0.9302192054403388
33.8,0.7133866788364636
33.82,1.0713318377763321
33.84,1.2493259357460715
33.86,1.0688930913097086
33.88,1.3268711864887404
33.9,1.1927990459759534
33.92,1.2361015665371964
33.94,1.2563863386008451
33.96,1.1254201768986754
33.980000000000004,1.5036458474253074
34.0,1.2203060148547171
34.02,1.0310632353962488
34.04,1.1569789344676968
34.06,1.7336328535094967
34.08,1.6361204753025367
34.1,1.5642834555798906
34.12,1.5766465479854979
34.14,1.204628524324475
34.160000000000004,1.2026923627916903
34.18,1.027741189564768
34.2,0.9274482009600926
34.22,0.6550418000418785
34.24,0.8809721865535198
34.26,0.746117171125924
34.28,0.5460069285289633
34.300000000000004,0.6994906906154931
34.32,1.0939950641426035
34.34,1.0860028221597668
34.36,0.7310105312390958
34.38,1.1201012589550186
34.4,0.7521116254909583
34.42,0.67521654190948
34.44,0.7901636939140627
34.46,0.8632629921150939
34.480000000000004,0.7566369411293882
34.5,1.0650850367479352
34.52,1.1782923967132375
34.54,1.0053293428095116
34.56,1.1573067055443664
34.58,1.0676531043516062
34.6,1.243400410009961
34.62,1.4158706975628979
34.64,1.3781502247570505
34.660000000000004,0.9482161683050478
34.68,1.0755484751895967
34.7,1.0873839919767199
34.72,1.2488432432619185
34.74,1.0844879800207494
34.76,1.049289185687496
34.78,0.8245172014766255
34.800000000000004,1.1367518657800981
34.82,0.9220666317410154
34.84,0.5175963097353626
34.86,0.8873217587581158
34.88,0.45480599040477243
34.9,0.5684398529445738
34.92,0.3162229326407554
34.94,0.2627680400652149
34.96,0.44470700557420684
34.980000000000004,0.0838724064460401
35.0,0.0
35.02,0.10120142304201916
35.04,0.25525762211193115
35.06,0.4875001795379056
35.08,0.5587451374501194
35.1,0.5790314797079518
35.12,0.7788817630789219
35.14,0.7169307411241309
35.160000000000004,0.9097761464309201
35.18,0.986018269535912
35.2,0.988267665352792
35.22,1.0326475496307184
35.24,1.1619672034367186
35.26,1.08331635741906
35.28,1.4041647353739555
35.300000000000004,1.2212307999557301
35.32,1.3150560661766242
35.34,1.0021987611265786
35.36,1.3162383330942127
35.38,1.2874259725622774
35.4,1.2660231018812633
35.42,1.4431319930344193
35.44,1.1910783193949745
35.46,1.1749960627026361
35.480000000000004,1.098021445818795
35.5,1.1132842409228123
35.52,0.7746226096545594
35.54,0.6219433764407463
35.56,0.7821139958970642
35.58,0.8545477766916507
35.6,0.4127490690192521
35.62,0.547436418079372
35.64,0.3857504958180839
35.660000000000004,0.020381133374335114
35.68,0.2201845565323897
35.7,0.0
35.72,0.0
35.74,0.42162227497102134
35.76,0.20731016923337775
35.78,0.5019921791313282
35.800000000000004,0.3485390219649891
35.82,0.7084844547315989
35.84,0.6207387566475163
35.86,0.7761820903020296
35.88,0.9067173991961779
35.9,0.822981078308182
35.92,0.8010049627190949
35.94,1.0601690264319747
35.96,0.9570923262750177
35.980000000000004,1.0396488628802327
36.0,1.2301548303827956
36.02,1.1904809187668923
36.04,1.1083779507301905
36.06,1.0846267557413767
36.08,1.1976778509117085
36.1,1.6178929347693236
36.12,0.990169422936384
36.14,1.117068155019711
36.160000000000004,1.0586703902662862
36.18,1.093714143941561
36.2,1.0788513916224196
36.22,0.9237690842738123
36.24,0.8405616924038377
36.26,1.0142168548889177
36.28,0.704161531246447
36.300000000000004,0.6972234141031286
36.32,0.2499718558721477
36.34,0.25563454097989485
36.36,0.3914141570343366
36.38,0.14043296660023588
36.4,0.12639284723610464
36.42,0.17517098848412802
36.44,0.1599758084334715
36.46,0.17315941619703484
36.480000000000004,0.0
36.5,0.5268349688318009
36.52,0.4724494146074517
36.54,0.5640867596235707
36.56,0.7059424780932534
36.58,0.7149748333754073
36.6,0.5596999369949747
36.62,1.0762403330662769
36.64,0.8330389783823646
36.660000000000004,0.8036742282199769
36.68,1.2443871944083287
36.7,1.1238490853233383
36.72,1.2256240558834035
36.74,0.9968532800672634
36.76,1.2620785785242128
36.78,1.3044478769285102
36.800000000000004,1.5218026747135693
36.82,1.0811224598723317
36.84,0.9147598333806164
36.86,0.9650623713713697
36.88,1.01010005673399
36.9,1.4085370087725915
36.92,0.9073601063171057
36.94,1.1168874135278986
36.96,0.9489596563846325
36.980000000000004,0.6452334964494955
37.0,0.786077536123255
37.02,0.5728688896700666
37.04,0.387383366708277
37.06,0.6881318023957521
37.08,0.18698236882968688
37.1,0.23005156950934352
37.12,0.2701762753007798
37.14,0.0
37.160000000000004,0.21055506613803304
37.18,0.21610958823334053
37.2,0.1787387869438854
37.22,0.6906007986878244
37.24,0.6412326690119923
37.26,0.8376413168805652
37.28,0.8251302270241171
37.300000000000004,0.7935301721688562
37.32,0.8170156570559365
37.34,0.6930254695984296
37.36,0.9236755898091834
37.38,1.1370145367911493
37.4,1.0047661620721655
37.42,1.0568219602848037
37.44,1.2476306278423017
37.46,1.2687973178179128
37.480000000000004,0.9755323243225354
37.5,1.0598440997353593
37.52,1.05025295327999
37.54,0.9976858418660672
37.56,1.2850553347447469
37.58,1.2146390508496787
37.6,1.2635652931217085
37.62,0.9142283590486976
37.64,0.8716820256206566
37.660000000000004,0.7035162727742874
37.68,1.1691191784110935
37.7,0.7602017438443461
37.72,0.502064190781947
37.74,0.35001128992089614
37.76,0.3892565531928006
37.78,0.29809625778123316
37.800000000000004,0.35344570220912547
37.82,0.393578361528988
37.84,0.10427254499401487
37.86,0.05885405384580078
37.88,0.0714489828280602
37.9,0.4152500924615098
37.92,0.36375250391303326
37.94,0.3875183910848586
37.96,0.9206199159058522
37.980000000000004,0.5016899700746975
38.0,2.0436709201061736
38.02,1.912127664290995
38.04,2.107638384783034
38.06,2.0487962971097597
38.08,2.4120597376177417
38.1,2.259499824760535
38.12,2.3730568376358585
38.14,2.572501049101252
38.160000000000004,2.610747274814944
38.18,2.4959565484071273
38.2,2.292787094644639
38.22,2.1634547760740377
38.24,2.4011578189646574
38.26,2.3029662341137747
38.28,2.4787868090896303
38.300000000000004,2.1366061408656174
38.32,2.416760354282357
38.34,0.7264857004096663
38.36,0.9566013751971097
38.38,1.0898939469683142
38.4,0.8142346988276654
38.42,0.7341774059832288
38.44,0.8858343303459756
38.46,0.2696083247781032
38.480000000000004,0.4849081294994606
38.5,0.614964508863822
38.52,0.13846431874304319
38.54,0.2087471708649852
38.56,0.14166400710096907
38.58,0.10309613910258847
38.6,0.21141693474191564
38.62,0.4898317156694868
38.64,0.13039610366271684
38.660000000000004,0.5855235909363239
38.68,0.7634252419374064
38.7,0.8352582142610617
38.72,0.7215334986243215
38.74,0.8181660417161524
38.76,0.7925063668351241
38.78,1.030095473605871
38.800000000000004,1.0171036104366904
38.82,1.0183539109776398
38.84,0.9925275693044523
38.86,1.1188149171378896
38.88,1.5108982742378672
38.9,1.0629160630795025
38.92,0.9959310039572463
38.94,1.1933998629787603
38.96,1.0139993260295157
38.980000000000004,0.8256048205709337
39.0,1.0635375728311414
39.02,0.9637427614648191
39.04,1.037018273048035
39.06,0.9722615635132217
39.08,1.0318819386629319
39.1,0.6562652703615024
39.12,0.7359532587748387
39.14,0.6354021121805721
39.160000000000004,0.5600505889199066
39.18,0.7504144334670608
39.2,0.6710092782881819
39.22,0.35539391174117324
39.24,0.2915421436272778
39.26,0.22630595141240933
39.28,0.13779344186275302
39.300000000000004,0.19967822689723802
39.32,0.004624670085881244
39.34,0.3589143803800965
39.36,0.5183564273594361
39.38,0.25002445938886886
39.4,0.5581445236782846
39.42,0.3880827243752788
39.44,0.4437274329753872
39.46,0.7737739609346976
39.480000000000004,1.029878483854415
39.5,1.146447094318181
39.52,1.0499048465621248
39.54,0.8997558324104049
39.56,1.2503351699536398
39.58,1.0578516162280174
39.6,1.1658246737860323
39.62,1.1670805362995595
39.64,1.3794482097800511
39.660000000000004,1.4127285291704899
39.68,1.2611896909388274
39.7,1.2991161605704842
39.72,1.1232868673443497
39.74,0.9269726842959203
39.76,1.0240889711918089
39.78,1.1563325507335227
39.800000000000004,0.8968233144797437
39.82,0.7790159078851528
39.84,0.7262704923979603
39.86,0.5439403351578225
39.88,0.7272169349668746
39.9,0.7387044901612198
39.92,0.2907219537768464
39.94,0.39432197310428463
39.96,0.0
39.980000000000004,0.24808905450061386
40.0,0.0
40.02,0.0
40.04,0.12167428619979048
40.06,0.26313221591774605
40.08,0.45874999836796343
40.1,0.35465357128785924
40.12,0.5284023025540902
40.14,0.5170960039616452
40.160000000000004,0.9020019361617618
40.18,1.5786494197574539
40.2,1.6881573057942316
40.22,1.6007098355672922
40.24,1.9903371080360788
40.26,1.666786695956987
40.28,1.6742288188161014
40.300000000000004,1.9462196825617355
40.32,1.6809686962593469
40.34,2.0379289762891006
40.36,1.9334957759564737
40.38,1.929735694159326
40.4,2.0184417880673293
40.42,2.0171996211544916
40.44,1.8365135152572352
40.46,1.8069208642168908
40.480000000000004,1.6172357933204418
40.5,1.3214873119974342
40.52,0.8422641128978141
40.54,0.5767767689471713
40.56,0.7185852178748959
40.58,0.8660313861334636
40.6,0.551923468269335
40.62,0.5624108634575742
40.64,0.3394903207535929
40.660000000000004,0.31807083305987277
40.68,0.1531539033264282
40.7,0.23658722072475785
40.72,0.04451807813662251
40.74,0.0
40.76,0.10088411304997263
40.78,0.2963892932201524
40.800000000000004,0.28998217803573356
40.82,0.5613078100839717
40.84,0.5630596655245111
40.86,0.4416877801374575
40.88,1.8688509934006081
40.9,1.7995314700921514
40.92,1.807485945318921
40.94,1.9795154360645224
40.96,2.004781340652152
40.980000000000004,1.8957414226022342
41.0,2.068502596716026
41.02,1.9506453636115249
41.04,2.453632667584097
41.06,2.151770063041693
41.08,2.2091774264011286
41.1,2.319373961430169
41.12,2.355916469338467
41.14,2.059314623646032
41.160000000000004,2.300876807422944
41.18,1.7011189954244343
41.2,2.150920917878383
41.22,1.2384734870936536
41.24,0.9546243346567864
41.26,0.8894488178132889
41.28,0.8096355309629998
41.300000000000004,0.49993103353658064
41.32,0.47108346366789217
41.34,0.43626884596173765
41.36,0.541163457961882
41.38,0.3825409517321506
41.4,0.27356788246228775
41.42,0.1354600274641435
41.44,0.0991063969216311
41.46,0.18334379810501716
41.480000000000004,0.1875760827131795
41.5,0.28257037406315766
41.52,0.5393279939888296
41.54,0.7951691227701078
41.56,0.6505952477173617
41.58,0.9420299336612092
41.6,0.8820448685911801
41.62,0.7428312508970282
41.64,0.9096564870383983
41.660000000000004,1.1635146183827483
41.68,1.0697997737750393
41.7,1.0491668253559772
41.72,1.1823783390082303
41.74,1.168429239234
41.76,1.1555173362743263
41.78,0.9692948143109178
41.800000000000004,1.1649813108985627
41.82,1.1244851038774302
41.84,1.2408011276133522
41.86,1.1970173649733948
41.88,1.0865385962658902
41.9,1.3716850893835422
41.92,1.0920163972660977
41.94,1.0084158158144585
41.96,0.5677957499831318
41.980000000000004,0.4973607859702299
42.0,0.8319364901587956
42.02,0.43171772705379696
42.04,0.3912914393787075
42.06,0.2975641814046454
42.08,0.43308487248348837
42.1,0.3136006457411264
